,activity,person_id,x_max,x_min,x_mean,y_max,y_min,y_mean,z_max,z_min,z_mean,n_max,n_min,n_mean
109,2.0,0,0.8236053586006165,0.7661445140838623,0.8034940809011459,0.22026655077934265,0.1628057211637497,0.19057845324277878,9.53849983215332,9.452308654785156,9.490615844726562,91.67863904138842,90.0337279603341,90.75448974137095
110,2.0,0,0.8331822156906128,0.7661445140838623,0.7967903256416321,0.2298433631658554,0.1628057211637497,0.19680337905883788,9.528923034667969,9.461885452270508,9.488221645355225,91.49612589708812,90.20349269583467,90.70072633313696
111,2.0,0,0.8331822156906128,0.7757213711738586,0.798226848244667,0.2106897532939911,0.17238251864910126,0.191536133736372,9.519346237182617,9.461885452270508,9.490137004852295,91.30554183837059,90.17368525832359,90.73715558948602
112,2.0,0,0.8331822156906128,0.7757213711738586,0.8001422077417374,0.2106897532939911,0.15322890877723694,0.19393033683300018,9.548076629638672,9.452308654785156,9.4930100440979,91.84959605398825,89.9922727231653,90.79617887039781
113,2.0,0,0.8236053586006165,0.7757213711738586,0.8006210446357727,0.22026655077934265,0.1628057211637497,0.19919758141040803,9.528923034667969,9.452308654785156,9.484390926361083,91.49603419402531,90.0337279603341,90.63519127870364
114,2.0,0,0.8331822156906128,0.7852981686592102,0.8058882862329483,0.22026655077934265,0.17238251864910126,0.20063409954309464,9.519346237182617,9.452308654785156,9.488700485229492,91.30178151189892,90.01465120565848,90.72584711526368
115,2.0,0,0.8236053586006165,0.7757213711738586,0.8020575642585754,0.22026655077934265,0.17238251864910126,0.19823990017175674,9.519346237182617,9.452308654785156,9.480560207366944,91.30948559551321,89.98099174917314,90.5643000588814
116,2.0,0,0.8331822156906128,0.7757213711738586,0.8010998874902725,0.2106897532939911,0.1628057211637497,0.19249381497502327,9.519346237182617,9.452308654785156,9.48534860610962,91.30178151189892,90.0337279603341,90.6512185017423
117,2.0,0,0.8427590131759644,0.7757213711738586,0.8082824856042862,0.2298433631658554,0.1628057211637497,0.19488801807165146,9.528923034667969,9.452308654785156,9.485827445983887,91.52309015948454,89.99951820755467,90.6730879782942
118,2.0,0,0.8236053586006165,0.7565677165985107,0.8020575612783432,0.22026655077934265,0.1628057211637497,0.19009961187839508,9.528923034667969,9.404424667358398,9.482475566864014,91.45063519971389,89.04210373666186,90.59815669457592
119,2.0,0,0.8331822156906128,0.7757213711738586,0.7987056881189346,0.2298433631658554,0.1628057211637497,0.19871874153614044,9.509769439697266,9.47146224975586,9.484390926361083,91.14274746665451,90.35473096638925,90.631692351427
120,2.0,0,0.8236053586006165,0.7565677165985107,0.8020575612783432,0.22026655077934265,0.1628057211637497,0.18770541176199912,9.519346237182617,9.452308654785156,9.490137004852295,91.24941216179451,90.03849713637356,90.7421907400412
121,2.0,0,0.8331822156906128,0.7757213711738586,0.8030152469873428,0.22026655077934265,0.15322890877723694,0.19297265484929085,9.519346237182617,9.47146224975586,9.490615844726562,91.31728137020303,90.35078720924663,90.75449892345043
122,2.0,0,0.8427590131759644,0.7757213711738586,0.8125920504331589,0.23942017555236816,0.17238251864910126,0.20015526115894317,9.519346237182617,9.461885452270508,9.48726396560669,91.32241744383165,90.15873569031993,90.70935674283837
123,2.0,0,0.8140285611152649,0.7852981686592102,0.7977480053901672,0.23942017555236816,0.181959331035614,0.2063801847398281,9.528923034667969,9.394847869873047,9.488221645355225,91.48071776582135,88.91654580028643,90.70652273246446
124,2.0,0,0.8427590131759644,0.7852981686592102,0.8034940868616104,0.26815059781074524,0.17238251864910126,0.20254946276545524,9.519346237182617,9.461885452270508,9.492052364349366,91.29022541016663,90.28603641956983,90.78655336987023
